Customer_ID,Customer_Name,Gender,Age,Country,City,Registration_Date,Customer_Segment,Loyalty_Level,Total_Orders,Customer_Rating
C0535,Customer 535,Female,62,Oman,Muscat,12/20/2025 0:00,Corporate,Gold,23,3.3
C0536,Customer 536,Female,32,Qatar,Doha,5/7/2021 0:00,SMB,Platinum,41,4.9
C0537,Customer 537,Male,19,Kuwait,Kuwait City,4/5/2020 0:00,SMB,Platinum,46,4.4
C0538,Customer 538,Female,47,Oman,Muscat,6/30/2022 0:00,Consumer,Gold,8,3.7
C0539,Customer 539,Male,59,UAE,Abu Dhabi,3/20/2024 0:00,SMB,Gold,10,4.5
C0540,Customer 540,Female,23,UAE,Abu Dhabi,7/8/2022 0:00,Corporate,Gold,34,4.3
C0541,Customer 541,Male,23,Bahrain,Manama,4/20/2021 0:00,Consumer,Platinum,9,4.8
C0542,Customer 542,Male,42,Oman,Muscat,2/26/2021 0:00,SMB,Gold,16,5
C0543,Customer 543,Female,31,Oman,Muscat,12/26/2024 0:00,Consumer,Silver,36,4.7
C0544,Customer 544,Male,21,Saudi Arabia,Dammam,10/26/2020 0:00,Consumer,Platinum,11,3.5
C0545,Customer 545,Female,27,UAE,Abu Dhabi,8/5/2025 0:00,Consumer,Silver,48,4
C0546,Customer 546,Male,65,Oman,Muscat,2/26/2022 0:00,Consumer,Silver,46,3.7
C0547,Customer 547,Female,37,Oman,Muscat,12/25/2020 0:00,SMB,Silver,34,4.1
C0548,Customer 548,Female,39,Saudi Arabia,Dammam,3/5/2021 0:00,Consumer,Gold,12,4
C0549,Customer 549,Female,30,Qatar,Doha,7/15/2023 0:00,Corporate,Silver,35,3.7
C0550,Customer 550,Female,42,Kuwait,Kuwait City,4/26/2024 0:00,SMB,Silver,36,4.8
C0551,Customer 551,Female,56,Bahrain,Manama,1/22/2020 0:00,Corporate,Platinum,33,4.4
C0552,Customer 552,Male,54,Oman,Muscat,12/19/2020 0:00,Corporate,Silver,7,3.7
C0553,Customer 553,Female,56,Kuwait,Kuwait City,7/30/2025 0:00,Consumer,Silver,22,4.8
C0554,Customer 554,Male,55,Bahrain,Manama,5/12/2024 0:00,Consumer,Platinum,12,4.5
C0555,Customer 555,Male,63,Oman,Muscat,11/20/2023 0:00,SMB,Gold,27,4.5
C0556,Customer 556,Male,31,Kuwait,Kuwait City,9/11/2025 0:00,SMB,Gold,19,3.7
C0557,Customer 557,Male,65,Saudi Arabia,Jeddah,10/18/2023 0:00,SMB,Platinum,36,4.3
C0558,Customer 558,Male,24,Kuwait,Kuwait City,7/19/2022 0:00,SMB,Platinum,29,4.7
C0559,Customer 559,Male,60,Qatar,Doha,7/8/2023 0:00,Consumer,Gold,11,4.5
C0560,Customer 560,Male,39,Kuwait,Kuwait City,6/2/2020 0:00,Consumer,Gold,9,4.3
C0561,Customer 561,Female,39,Kuwait,Kuwait City,8/15/2022 0:00,Consumer,Platinum,3,4.3
C0562,Customer 562,Male,34,Saudi Arabia,Jeddah,6/7/2020 0:00,Corporate,Silver,27,3.7
C0563,Customer 563,Male,49,Bahrain,Manama,3/27/2023 0:00,Corporate,Silver,22,4.8
C0564,Customer 564,Male,41,Qatar,Doha,10/22/2024 0:00,Consumer,Gold,50,4.5
C0565,Customer 565,Male,63,Bahrain,Manama,6/7/2021 0:00,Corporate,Platinum,24,4.5
C0566,Customer 566,Female,60,Saudi Arabia,Dammam,9/29/2024 0:00,SMB,Gold,30,4.4
C0567,Customer 567,Female,58,Oman,Muscat,8/30/2021 0:00,SMB,Platinum,24,3.1
C0568,Customer 568,Male,31,UAE,Abu Dhabi,6/9/2023 0:00,Corporate,Platinum,23,4.7
C0569,Customer 569,Male,45,Kuwait,Kuwait City,4/8/2022 0:00,Corporate,Platinum,30,3.3
C0570,Customer 570,Female,52,UAE,Dubai,7/28/2022 0:00,Corporate,Platinum,36,3.1
C0571,Customer 571,Female,34,Kuwait,Kuwait City,8/19/2021 0:00,Corporate,Gold,26,4.1
C0572,Customer 572,Male,65,Kuwait,Kuwait City,12/17/2022 0:00,Consumer,Silver,12,4.9
C0573,Customer 573,Male,32,Oman,Muscat,10/10/2022 0:00,Corporate,Gold,10,4.2
C0574,Customer 574,Male,30,UAE,Dubai,2/8/2025 0:00,Consumer,Silver,13,4.7
C0575,Customer 575,Female,21,Oman,Muscat,10/7/2023 0:00,Consumer,Platinum,33,3.1
C0576,Customer 576,Female,42,Saudi Arabia,Jeddah,6/12/2020 0:00,Consumer,Platinum,36,4.8
C0577,Customer 577,Male,55,Kuwait,Kuwait City,11/1/2021 0:00,SMB,Platinum,41,5
C0578,Customer 578,Male,44,Kuwait,Kuwait City,12/24/2022 0:00,Consumer,Platinum,5,4.4
C0579,Customer 579,Male,48,UAE,Dubai,11/13/2022 0:00,SMB,Platinum,30,3.7
C0580,Customer 580,Male,25,Oman,Muscat,5/16/2025 0:00,Corporate,Silver,6,4.9
C0581,Customer 581,Female,20,Qatar,Doha,2/22/2022 0:00,Consumer,Platinum,25,3.7
C0582,Customer 582,Male,59,UAE,Abu Dhabi,6/22/2023 0:00,Corporate,Gold,16,3.3
C0583,Customer 583,Male,63,UAE,Dubai,8/12/2024 0:00,Consumer,Platinum,21,3.2
C0584,Customer 584,Female,24,UAE,Abu Dhabi,5/21/2021 0:00,SMB,Silver,47,3.5
C0585,Customer 585,Male,22,Saudi Arabia,Dammam,9/26/2021 0:00,SMB,Gold,40,3.8
C0586,Customer 586,Female,54,UAE,Dubai,6/20/2021 0:00,SMB,Platinum,5,3.1
C0587,Customer 587,Female,65,Kuwait,Kuwait City,10/7/2020 0:00,Consumer,Silver,40,4.9
C0588,Customer 588,Female,60,UAE,Abu Dhabi,12/28/2025 0:00,Corporate,Platinum,43,3.1
C0589,Customer 589,Male,34,UAE,Abu Dhabi,12/25/2024 0:00,SMB,Gold,17,3.5
C0590,Customer 590,Female,30,Bahrain,Manama,8/30/2025 0:00,Consumer,Platinum,16,3.5
C0591,Customer 591,Male,49,Saudi Arabia,Riyadh,5/3/2023 0:00,SMB,Platinum,22,3.3
C0592,Customer 592,Male,64,Qatar,Doha,3/26/2023 0:00,Corporate,Platinum,7,3.1
C0593,Customer 593,Female,20,UAE,Dubai,7/22/2025 0:00,SMB,Gold,9,3.2
C0594,Customer 594,Male,39,UAE,Abu Dhabi,9/29/2021 0:00,SMB,Platinum,47,3.3
C0595,Customer 595,Male,42,UAE,Abu Dhabi,7/15/2020 0:00,Consumer,Platinum,50,3.9
C0596,Customer 596,Male,52,Qatar,Doha,2/14/2020 0:00,Consumer,Silver,48,4.2
C0597,Customer 597,Male,30,Oman,Muscat,3/21/2021 0:00,Corporate,Silver,19,3.6
C0598,Customer 598,Male,18,Qatar,Doha,8/9/2023 0:00,SMB,Gold,35,3.5
C0599,Customer 599,Female,42,Kuwait,Kuwait City,12/21/2020 0:00,SMB,Silver,22,3.8
C0600,Customer 600,Female,40,Qatar,Doha,4/21/2021 0:00,Corporate,Silver,33,4.2
C0601,Customer 601,Male,63,Saudi Arabia,Dammam,11/12/2022 0:00,Consumer,Platinum,16,3.5
C0602,Customer 602,Female,20,Qatar,Doha,1/14/2025 0:00,Corporate,Silver,30,4.5
C0603,Customer 603,Female,58,UAE,Abu Dhabi,3/10/2024 0:00,SMB,Silver,50,5
C0604,Customer 604,Male,26,Saudi Arabia,Riyadh,5/14/2020 0:00,SMB,Gold,41,3.5
C0605,Customer 605,Male,56,Kuwait,Kuwait City,12/27/2025 0:00,SMB,Platinum,13,3.4
C0606,Customer 606,Male,25,Oman,Muscat,3/9/2024 0:00,SMB,Platinum,20,3.2
C0607,Customer 607,Female,30,Saudi Arabia,Jeddah,9/22/2021 0:00,SMB,Silver,12,4.2
C0608,Customer 608,Male,24,Oman,Muscat,4/6/2020 0:00,Consumer,Platinum,44,4
C0609,Customer 609,Female,36,Qatar,Doha,4/24/2025 0:00,Consumer,Gold,3,3.3
C0610,Customer 610,Male,51,Kuwait,Kuwait City,8/21/2025 0:00,Corporate,Gold,48,3.4
C0611,Customer 611,Female,53,Oman,Muscat,8/12/2022 0:00,Consumer,Gold,26,3
C0612,Customer 612,Female,45,Bahrain,Manama,7/19/2024 0:00,Corporate,Silver,40,4.2
C0613,Customer 613,Female,55,Bahrain,Manama,11/3/2021 0:00,Corporate,Silver,12,3.9
C0614,Customer 614,Male,35,Saudi Arabia,Riyadh,10/8/2020 0:00,Corporate,Platinum,3,3.9
C0615,Customer 615,Male,54,Saudi Arabia,Riyadh,6/19/2020 0:00,Consumer,Gold,23,4.2
C0616,Customer 616,Female,49,Bahrain,Manama,1/11/2023 0:00,Consumer,Platinum,41,3.5
C0617,Customer 617,Male,56,Bahrain,Manama,3/12/2020 0:00,Consumer,Silver,12,4.5
C0618,Customer 618,Female,41,Qatar,Doha,3/30/2024 0:00,Corporate,Silver,25,4.6
C0619,Customer 619,Male,35,Qatar,Doha,9/8/2025 0:00,Consumer,Platinum,50,3
C0620,Customer 620,Male,58,Kuwait,Kuwait City,1/12/2022 0:00,SMB,Gold,25,3.1
C0621,Customer 621,Male,52,Oman,Muscat,8/22/2024 0:00,Corporate,Gold,6,3.5
C0622,Customer 622,Male,22,Saudi Arabia,Riyadh,1/23/2020 0:00,SMB,Silver,10,3.2
C0623,Customer 623,Female,60,Oman,Muscat,8/29/2021 0:00,Consumer,Gold,1,3.8
C0624,Customer 624,Female,33,Saudi Arabia,Dammam,7/9/2024 0:00,Consumer,Gold,37,3.4
C0625,Customer 625,Female,41,UAE,Dubai,9/19/2022 0:00,SMB,Gold,9,4
C0626,Customer 626,Male,30,Oman,Muscat,6/8/2020 0:00,Consumer,Silver,26,3.4
C0627,Customer 627,Male,44,Kuwait,Kuwait City,1/17/2022 0:00,Corporate,Platinum,22,4.6
C0628,Customer 628,Female,65,Oman,Muscat,4/28/2025 0:00,SMB,Gold,21,4.9
C0629,Customer 629,Female,20,Bahrain,Manama,11/1/2025 0:00,Consumer,Platinum,14,3.5
C0630,Customer 630,Female,42,Kuwait,Kuwait City,5/14/2022 0:00,Consumer,Silver,25,4.2
C0631,Customer 631,Male,50,Saudi Arabia,Dammam,12/6/2024 0:00,Corporate,Platinum,12,3.7
C0632,Customer 632,Female,54,Oman,Muscat,9/12/2020 0:00,Corporate,Platinum,8,3.3
C0633,Customer 633,Female,32,Qatar,Doha,8/25/2021 0:00,Consumer,Silver,16,4.6
C0634,Customer 634,Male,52,Kuwait,Kuwait City,5/12/2020 0:00,SMB,Gold,18,4.5
C0635,Customer 635,Male,18,Qatar,Doha,5/24/2022 0:00,Corporate,Platinum,5,4.9
C0636,Customer 636,Female,62,Qatar,Doha,10/23/2021 0:00,SMB,Silver,15,3.9
C0637,Customer 637,Male,59,Oman,Muscat,2/6/2020 0:00,SMB,Gold,44,4.1
C0638,Customer 638,Male,36,UAE,Abu Dhabi,8/8/2023 0:00,SMB,Platinum,10,3.8
C0639,Customer 639,Female,65,UAE,Abu Dhabi,7/9/2020 0:00,SMB,Platinum,41,3.1
C0640,Customer 640,Male,18,Kuwait,Kuwait City,1/5/2021 0:00,Corporate,Gold,20,3.5
C0641,Customer 641,Female,25,Bahrain,Manama,1/2/2023 0:00,SMB,Platinum,11,4.9
C0642,Customer 642,Male,22,Qatar,Doha,8/5/2020 0:00,Corporate,Gold,38,3.4
C0643,Customer 643,Male,40,Oman,Muscat,3/9/2022 0:00,Corporate,Platinum,31,3.9
C0644,Customer 644,Male,37,Bahrain,Manama,11/4/2025 0:00,Corporate,Gold,49,3.4
C0645,Customer 645,Male,53,Bahrain,Manama,1/8/2025 0:00,Corporate,Silver,30,3.4
C0646,Customer 646,Female,50,UAE,Dubai,7/13/2023 0:00,SMB,Gold,13,3.1
C0647,Customer 647,Male,29,UAE,Dubai,12/9/2022 0:00,Consumer,Silver,49,4.5
C0648,Customer 648,Male,21,Bahrain,Manama,10/14/2021 0:00,Consumer,Gold,34,4.1
C0649,Customer 649,Female,57,Kuwait,Kuwait City,11/5/2020 0:00,SMB,Silver,42,4.6
C0650,Customer 650,Male,63,Oman,Muscat,6/29/2021 0:00,Consumer,Gold,8,4
C0651,Customer 651,Female,49,Saudi Arabia,Jeddah,4/27/2020 0:00,Corporate,Platinum,32,4.2
C0652,Customer 652,Male,59,Qatar,Doha,11/18/2021 0:00,Consumer,Silver,20,3.5
C0653,Customer 653,Male,42,Bahrain,Manama,9/10/2023 0:00,Corporate,Silver,6,4.4
C0654,Customer 654,Male,50,UAE,Dubai,9/1/2024 0:00,Corporate,Silver,48,3.7
C0655,Customer 655,Female,47,Qatar,Doha,11/13/2021 0:00,Consumer,Platinum,14,3.1
C0656,Customer 656,Female,55,Oman,Muscat,8/17/2021 0:00,Corporate,Silver,26,4.9
C0657,Customer 657,Female,31,Bahrain,Manama,9/24/2022 0:00,SMB,Gold,27,3
C0658,Customer 658,Male,38,Bahrain,Manama,6/25/2021 0:00,Consumer,Gold,44,4.3
C0659,Customer 659,Female,32,UAE,Abu Dhabi,7/10/2020 0:00,Corporate,Platinum,7,4.2
C0660,Customer 660,Female,37,Qatar,Doha,3/12/2021 0:00,Consumer,Silver,37,3.5
C0661,Customer 661,Male,23,UAE,Abu Dhabi,5/9/2021 0:00,Consumer,Gold,5,3.2
C0662,Customer 662,Male,29,UAE,Abu Dhabi,4/23/2022 0:00,Corporate,Silver,5,4
C0663,Customer 663,Female,61,Oman,Muscat,10/3/2020 0:00,SMB,Platinum,19,3.5
C0664,Customer 664,Female,49,Saudi Arabia,Jeddah,2/3/2021 0:00,SMB,Gold,50,3.3
C0665,Customer 665,Male,49,Oman,Muscat,8/23/2024 0:00,SMB,Silver,15,4.5
C0666,Customer 666,Male,59,UAE,Dubai,9/4/2022 0:00,Corporate,Silver,18,4.7
C0667,Customer 667,Female,57,Saudi Arabia,Dammam,11/22/2022 0:00,Consumer,Gold,45,4.9
C0668,Customer 668,Female,29,Qatar,Doha,4/18/2021 0:00,Consumer,Silver,14,3.9
C0669,Customer 669,Male,34,Qatar,Doha,5/30/2021 0:00,Corporate,Silver,13,4
C0670,Customer 670,Male,25,Bahrain,Manama,2/7/2025 0:00,Corporate,Platinum,19,3.2
C0671,Customer 671,Female,53,Bahrain,Manama,2/13/2020 0:00,Corporate,Platinum,22,3.5
C0672,Customer 672,Male,52,UAE,Dubai,2/20/2025 0:00,SMB,Platinum,32,4.8
C0673,Customer 673,Male,57,Kuwait,Kuwait City,3/2/2021 0:00,Corporate,Platinum,46,3.8
C0674,Customer 674,Male,46,Kuwait,Kuwait City,11/10/2021 0:00,Consumer,Silver,11,3.4
C0675,Customer 675,Female,18,Oman,Muscat,12/11/2023 0:00,SMB,Silver,22,4.9
C0676,Customer 676,Male,25,Saudi Arabia,Riyadh,7/4/2020 0:00,Corporate,Gold,50,4.6
C0677,Customer 677,Female,41,Bahrain,Manama,7/5/2023 0:00,SMB,Silver,47,4.7
C0678,Customer 678,Male,28,Bahrain,Manama,11/1/2022 0:00,SMB,Silver,42,4.3
C0679,Customer 679,Female,23,Bahrain,Manama,11/24/2024 0:00,Corporate,Platinum,25,4.8
C0680,Customer 680,Male,40,Bahrain,Manama,12/12/2021 0:00,Consumer,Silver,1,4.4
C0681,Customer 681,Male,26,Saudi Arabia,Riyadh,7/22/2020 0:00,Corporate,Gold,38,4.7
C0682,Customer 682,Female,52,Kuwait,Kuwait City,9/3/2023 0:00,Consumer,Platinum,31,3.4
C0683,Customer 683,Female,18,UAE,Dubai,4/26/2023 0:00,Consumer,Platinum,29,3.1
C0684,Customer 684,Male,59,Kuwait,Kuwait City,1/14/2023 0:00,Consumer,Gold,19,4.5
C0685,Customer 685,Male,24,Qatar,Doha,9/16/2024 0:00,Corporate,Gold,14,3.9
C0686,Customer 686,Male,54,Bahrain,Manama,9/30/2021 0:00,Consumer,Gold,19,4.1
C0687,Customer 687,Male,19,Qatar,Doha,5/12/2025 0:00,Consumer,Gold,23,3.2
C0688,Customer 688,Male,54,Bahrain,Manama,6/25/2023 0:00,Corporate,Silver,21,4.1
C0689,Customer 689,Male,22,UAE,Dubai,7/15/2025 0:00,Consumer,Gold,41,3.1
C0690,Customer 690,Male,51,Bahrain,Manama,11/22/2022 0:00,SMB,Gold,10,4.9
C0691,Customer 691,Female,62,Kuwait,Kuwait City,2/27/2022 0:00,Consumer,Silver,47,3.9
C0692,Customer 692,Female,58,Saudi Arabia,Dammam,7/31/2023 0:00,Corporate,Platinum,11,3.5
C0693,Customer 693,Female,39,Bahrain,Manama,11/25/2024 0:00,Consumer,Platinum,19,3.7
C0694,Customer 694,Female,58,Kuwait,Kuwait City,4/8/2022 0:00,SMB,Silver,50,3.3
C0695,Customer 695,Female,57,Saudi Arabia,Jeddah,2/1/2023 0:00,SMB,Silver,34,4.1
C0696,Customer 696,Male,21,Oman,Muscat,9/11/2022 0:00,SMB,Silver,23,4.5
C0697,Customer 697,Female,27,Qatar,Doha,12/5/2024 0:00,Corporate,Gold,26,3.5
C0698,Customer 698,Male,41,UAE,Abu Dhabi,10/16/2025 0:00,Consumer,Gold,36,3.7
C0699,Customer 699,Female,43,Qatar,Doha,6/14/2021 0:00,SMB,Gold,25,4.5
C0700,Customer 700,Female,56,Kuwait,Kuwait City,7/30/2024 0:00,SMB,Silver,12,4.6
C0701,Customer 701,Male,61,Kuwait,Kuwait City,5/6/2023 0:00,Consumer,Silver,12,4.3
C0702,Customer 702,Male,26,Bahrain,Manama,7/25/2023 0:00,Corporate,Gold,43,4.1
C0703,Customer 703,Male,44,UAE,Abu Dhabi,9/19/2023 0:00,Consumer,Platinum,1,3.9
C0704,Customer 704,Male,61,Saudi Arabia,Jeddah,12/5/2020 0:00,Corporate,Platinum,34,4
C0705,Customer 705,Male,60,Saudi Arabia,Riyadh,8/9/2023 0:00,Consumer,Platinum,17,4.8
C0706,Customer 706,Male,40,Bahrain,Manama,5/8/2023 0:00,Consumer,Platinum,30,4.6
C0707,Customer 707,Male,58,Saudi Arabia,Jeddah,10/14/2025 0:00,Consumer,Silver,31,4.5
C0708,Customer 708,Male,24,Oman,Muscat,1/11/2020 0:00,SMB,Gold,7,3
C0709,Customer 709,Female,44,Bahrain,Manama,12/25/2024 0:00,Corporate,Platinum,7,4.5
C0710,Customer 710,Female,32,Bahrain,Manama,3/9/2020 0:00,Consumer,Silver,33,3.5
C0711,Customer 711,Male,32,UAE,Abu Dhabi,7/27/2020 0:00,Corporate,Gold,47,3.1
C0712,Customer 712,Male,23,UAE,Dubai,9/7/2022 0:00,Consumer,Gold,40,4.4
C0713,Customer 713,Female,49,Bahrain,Manama,9/30/2021 0:00,SMB,Silver,32,4.5
C0714,Customer 714,Male,64,UAE,Abu Dhabi,2/8/2020 0:00,Corporate,Silver,15,5
C0715,Customer 715,Male,27,Oman,Muscat,9/28/2022 0:00,Consumer,Gold,1,3.5
C0716,Customer 716,Male,38,Oman,Muscat,6/27/2024 0:00,Corporate,Gold,22,3.8
C0717,Customer 717,Female,64,Oman,Muscat,10/19/2025 0:00,Consumer,Gold,21,4.7
C0718,Customer 718,Male,59,Saudi Arabia,Riyadh,11/13/2025 0:00,Consumer,Silver,48,4.5
C0719,Customer 719,Male,40,Bahrain,Manama,8/5/2020 0:00,Corporate,Silver,42,4
C0720,Customer 720,Female,39,Oman,Muscat,10/17/2022 0:00,SMB,Gold,36,3.3
C0721,Customer 721,Male,59,UAE,Dubai,8/17/2025 0:00,SMB,Gold,27,3.8
C0722,Customer 722,Male,26,Kuwait,Kuwait City,5/15/2020 0:00,Consumer,Gold,23,3.9
C0723,Customer 723,Female,27,Bahrain,Manama,1/10/2020 0:00,Corporate,Gold,50,3.6
C0724,Customer 724,Female,25,Kuwait,Kuwait City,12/13/2025 0:00,Consumer,Platinum,20,4.1
C0725,Customer 725,Female,64,Qatar,Doha,7/15/2021 0:00,SMB,Silver,25,4.9
C0726,Customer 726,Male,31,Qatar,Doha,1/26/2020 0:00,SMB,Gold,22,3.5
C0727,Customer 727,Male,51,Qatar,Doha,10/3/2023 0:00,Corporate,Platinum,35,3.3
C0728,Customer 728,Male,48,Saudi Arabia,Dammam,5/8/2024 0:00,SMB,Gold,31,4.6
C0729,Customer 729,Female,26,Bahrain,Manama,10/2/2024 0:00,Consumer,Gold,50,4
C0730,Customer 730,Female,58,UAE,Dubai,3/4/2023 0:00,Consumer,Platinum,35,3.1
C0731,Customer 731,Male,47,Qatar,Doha,10/17/2022 0:00,SMB,Silver,50,4.9
C0732,Customer 732,Male,38,Kuwait,Kuwait City,8/18/2020 0:00,Corporate,Platinum,11,3.1
C0733,Customer 733,Male,31,Kuwait,Kuwait City,12/15/2025 0:00,SMB,Gold,25,4.8
C0734,Customer 734,Male,35,Kuwait,Kuwait City,1/30/2023 0:00,Corporate,Silver,42,4.1
C0735,Customer 735,Male,42,Qatar,Doha,6/20/2021 0:00,Consumer,Platinum,23,3
C0736,Customer 736,Male,35,Saudi Arabia,Riyadh,6/9/2022 0:00,SMB,Gold,50,4.4
C0737,Customer 737,Female,39,Kuwait,Kuwait City,1/4/2020 0:00,Consumer,Gold,43,3.2
C0738,Customer 738,Male,64,Kuwait,Kuwait City,3/9/2023 0:00,Consumer,Platinum,2,4.5
C0739,Customer 739,Female,30,Kuwait,Kuwait City,12/30/2020 0:00,SMB,Silver,4,4.7
C0740,Customer 740,Female,46,Kuwait,Kuwait City,2/8/2024 0:00,Consumer,Platinum,17,4.1
C0741,Customer 741,Female,60,Saudi Arabia,Riyadh,2/17/2025 0:00,Consumer,Silver,38,3.4
C0742,Customer 742,Female,53,Bahrain,Manama,11/1/2020 0:00,Corporate,Platinum,8,4.9
C0743,Customer 743,Female,56,Saudi Arabia,Jeddah,10/2/2023 0:00,Corporate,Platinum,13,3.4
C0744,Customer 744,Male,54,Bahrain,Manama,3/28/2023 0:00,SMB,Platinum,36,3.9
C0745,Customer 745,Female,22,UAE,Dubai,3/19/2022 0:00,SMB,Gold,43,3.2
C0746,Customer 746,Male,57,Kuwait,Kuwait City,1/27/2021 0:00,Corporate,Gold,7,4.6
C0747,Customer 747,Female,51,Saudi Arabia,Jeddah,1/18/2020 0:00,SMB,Silver,9,4.7
C0748,Customer 748,Male,60,Qatar,Doha,1/25/2023 0:00,SMB,Platinum,10,4.7
C0749,Customer 749,Female,23,UAE,Dubai,11/25/2025 0:00,SMB,Gold,28,3.2
C0750,Customer 750,Female,41,Saudi Arabia,Riyadh,4/11/2021 0:00,Consumer,Platinum,37,4
C0751,Customer 751,Male,50,Kuwait,Kuwait City,7/4/2020 0:00,Consumer,Gold,50,3.2
C0752,Customer 752,Female,63,Kuwait,Kuwait City,2/6/2021 0:00,SMB,Gold,34,4.3
C0753,Customer 753,Male,49,Qatar,Doha,9/16/2020 0:00,Corporate,Gold,25,4.1
C0754,Customer 754,Male,51,Saudi Arabia,Riyadh,3/5/2021 0:00,SMB,Platinum,25,3
C0755,Customer 755,Male,52,Kuwait,Kuwait City,11/24/2022 0:00,Consumer,Gold,10,3.4
C0756,Customer 756,Female,62,Saudi Arabia,Dammam,6/8/2021 0:00,Consumer,Platinum,44,4.6
C0757,Customer 757,Female,65,Saudi Arabia,Jeddah,12/15/2025 0:00,Consumer,Platinum,23,3.2
C0758,Customer 758,Female,56,Kuwait,Kuwait City,6/26/2022 0:00,Corporate,Silver,22,3.5
C0759,Customer 759,Female,61,Qatar,Doha,7/2/2021 0:00,Consumer,Platinum,29,3.4
C0760,Customer 760,Male,40,Saudi Arabia,Riyadh,10/21/2021 0:00,Consumer,Gold,23,3.6
C0761,Customer 761,Male,64,Qatar,Doha,7/30/2022 0:00,SMB,Silver,32,3.9
C0762,Customer 762,Male,60,Saudi Arabia,Jeddah,10/25/2022 0:00,SMB,Gold,1,4.3
C0763,Customer 763,Male,55,Oman,Muscat,5/29/2024 0:00,Corporate,Gold,49,4.9
C0764,Customer 764,Female,60,Oman,Muscat,4/2/2024 0:00,Corporate,Silver,18,4.5
C0765,Customer 765,Female,35,Kuwait,Kuwait City,10/5/2022 0:00,SMB,Silver,36,4.3
C0766,Customer 766,Female,32,Kuwait,Kuwait City,2/20/2020 0:00,Consumer,Platinum,35,4.5
C0767,Customer 767,Female,37,Oman,Muscat,10/10/2021 0:00,SMB,Silver,31,4.2
C0768,Customer 768,Male,35,Saudi Arabia,Riyadh,5/16/2024 0:00,Corporate,Silver,13,4.4
C0769,Customer 769,Male,22,Kuwait,Kuwait City,7/22/2025 0:00,Consumer,Platinum,19,4.3
C0770,Customer 770,Male,59,Kuwait,Kuwait City,3/10/2021 0:00,Consumer,Platinum,31,4.5
C0771,Customer 771,Female,18,Kuwait,Kuwait City,1/11/2025 0:00,SMB,Gold,39,3.8
C0772,Customer 772,Male,63,UAE,Dubai,12/27/2023 0:00,SMB,Silver,8,4
C0773,Customer 773,Male,33,Kuwait,Kuwait City,8/6/2025 0:00,SMB,Silver,17,3.9
C0774,Customer 774,Female,42,Bahrain,Manama,2/18/2022 0:00,Corporate,Silver,34,3.6
C0775,Customer 775,Male,19,Bahrain,Manama,9/24/2024 0:00,SMB,Silver,45,3.6
C0776,Customer 776,Female,34,Saudi Arabia,Riyadh,8/18/2025 0:00,SMB,Platinum,3,3.6
C0777,Customer 777,Female,54,Bahrain,Manama,9/24/2024 0:00,Consumer,Gold,26,4.3
C0778,Customer 778,Female,31,Kuwait,Kuwait City,6/8/2024 0:00,Consumer,Gold,25,4.4
C0779,Customer 779,Male,31,UAE,Dubai,7/10/2025 0:00,Corporate,Silver,17,3.6
C0780,Customer 780,Female,49,Qatar,Doha,1/14/2025 0:00,SMB,Platinum,49,3.4
C0781,Customer 781,Female,44,UAE,Dubai,8/19/2024 0:00,SMB,Gold,42,3.9
C0782,Customer 782,Male,40,Kuwait,Kuwait City,1/17/2021 0:00,Corporate,Platinum,14,4.3
C0783,Customer 783,Male,31,Oman,Muscat,6/12/2023 0:00,Consumer,Silver,40,3.3
C0784,Customer 784,Female,42,Saudi Arabia,Riyadh,3/1/2023 0:00,Consumer,Gold,2,3.1
C0785,Customer 785,Male,65,Oman,Muscat,5/16/2025 0:00,Consumer,Platinum,18,3.5
C0786,Customer 786,Male,55,Qatar,Doha,9/14/2022 0:00,Consumer,Platinum,42,3.2
C0787,Customer 787,Female,56,UAE,Abu Dhabi,8/24/2021 0:00,Consumer,Platinum,46,3
C0788,Customer 788,Female,47,Saudi Arabia,Jeddah,5/25/2020 0:00,SMB,Platinum,29,3.2
C0789,Customer 789,Male,50,Qatar,Doha,12/15/2025 0:00,SMB,Platinum,33,3.7
C0790,Customer 790,Male,63,Qatar,Doha,11/8/2024 0:00,SMB,Silver,44,3.8
C0791,Customer 791,Female,33,Qatar,Doha,3/12/2022 0:00,SMB,Silver,5,4.7
C0792,Customer 792,Male,54,UAE,Dubai,6/23/2024 0:00,SMB,Gold,46,4.6
C0793,Customer 793,Male,42,UAE,Abu Dhabi,3/16/2022 0:00,Corporate,Silver,4,3.1
C0794,Customer 794,Female,55,Oman,Muscat,12/6/2025 0:00,SMB,Silver,19,3.3
C0795,Customer 795,Male,27,Kuwait,Kuwait City,5/8/2023 0:00,Consumer,Silver,31,4.6
C0796,Customer 796,Female,59,Qatar,Doha,4/1/2020 0:00,Corporate,Platinum,50,3.5
C0797,Customer 797,Male,50,UAE,Dubai,9/1/2025 0:00,Corporate,Gold,37,3.5
C0798,Customer 798,Male,63,Saudi Arabia,Riyadh,1/27/2021 0:00,Consumer,Platinum,48,3
C0799,Customer 799,Female,61,UAE,Abu Dhabi,6/5/2024 0:00,SMB,Gold,23,4.4
C0800,Customer 800,Female,30,Qatar,Doha,6/23/2021 0:00,Consumer,Silver,20,3
C0801,Customer 801,Female,36,Kuwait,Kuwait City,10/27/2021 0:00,Corporate,Gold,39,3.9
